rgn_id,taxa_code,taxa_group,year,tonnes
1,Blackspot(=red) seabream_687,F,2011,245.04
1,Blackspot(=red) seabream_687,F,2012,186.5
1,Blackspot(=red) seabream_687,F,2013,228.13
1,Blackspot(=red) seabream_687,F,2014,172
1,Blackspot(=red) seabream_687,F,2015,171
1,Blackspot(=red) seabream_687,F,2016,178
1,Caramote prawn_688,SH,2010,0.4
1,Caramote prawn_688,SH,2011,0.37
1,Caramote prawn_688,SH,2012,0.1
1,Caramote prawn_688,SH,2013,0.2
1,Caramote prawn_688,SH,2014,0.6
1,Caramote prawn_688,SH,2015,1.02
1,Caramote prawn_688,SH,2016,0.11
1,"Clams, etc. nei_689",BI,1998,207
1,"Clams, etc. nei_689",BI,1999,129
1,"Clams, etc. nei_689",BI,2000,167
1,"Clams, etc. nei_689",BI,2001,0
1,"Clams, etc. nei_689",BI,2002,0
1,"Clams, etc. nei_689",BI,2003,0
1,"Clams, etc. nei_689",BI,2004,0.1
1,"Clams, etc. nei_689",BI,2005,0.1
1,"Clams, etc. nei_689",BI,2006,0
1,"Clams, etc. nei_689",BI,2007,0
1,"Clams, etc. nei_689",BI,2008,0
1,"Clams, etc. nei_689",BI,2009,0
1,"Clams, etc. nei_689",BI,2010,0
1,"Clams, etc. nei_689",BI,2011,0
1,"Clams, etc. nei_689",BI,2012,0
1,"Clams, etc. nei_689",BI,2013,0.02
1,"Clams, etc. nei_689",BI,2014,0.1
1,"Clams, etc. nei_689",BI,2015,0.1
1,"Clams, etc. nei_689",BI,2016,0.07
1,Common dentex_690,F,1995,0.1
1,Common dentex_690,F,1996,1
1,Common dentex_690,F,1997,1
1,Common dentex_690,F,1998,0
1,Common dentex_690,F,1999,0
1,Common dentex_690,F,2000,0
1,Common dentex_690,F,2001,0
1,Common dentex_690,F,2002,0
1,Common dentex_690,F,2003,0
1,Common dentex_690,F,2004,0
1,Common dentex_690,F,2005,0
1,Common dentex_690,F,2006,2
1,Common dentex_690,F,2007,0
1,Common dentex_690,F,2008,0
1,Common dentex_690,F,2009,0
1,Common dentex_690,F,2010,0
1,Common dentex_690,F,2011,0
1,Common dentex_690,F,2012,0
1,Common dentex_690,F,2013,0
1,Common dentex_690,F,2014,0
1,Common dentex_690,F,2015,0
1,Common dentex_690,F,2016,0
1,Common edible cockle_691,BI,1993,3185
1,Common edible cockle_691,BI,1994,2210
1,Common edible cockle_691,BI,1995,4594
1,Common edible cockle_691,BI,1996,2344
1,Common edible cockle_691,BI,1997,3770
1,Common edible cockle_691,BI,1998,2937
1,Common edible cockle_691,BI,1999,3713
1,Common edible cockle_691,BI,2000,3104
1,Common edible cockle_691,BI,2001,1568
1,Common edible cockle_691,BI,2002,0
1,Common edible cockle_691,BI,2003,0
1,Common edible cockle_691,BI,2004,0
1,Common edible cockle_692,BI,2005,3
1,Common edible cockle_691,BI,2005,12
1,Common edible cockle_692,BI,2006,0
1,Common edible cockle_691,BI,2006,2
1,Common edible cockle_692,BI,2007,1579
1,Common edible cockle_691,BI,2007,6
1,Common edible cockle_692,BI,2008,1195
1,Common edible cockle_691,BI,2008,0
1,Common edible cockle_693,BI,2008,0.1
1,Common edible cockle_692,BI,2009,239.96
1,Common edible cockle_691,BI,2009,50.44
1,Common edible cockle_693,BI,2009,9.12
1,Common edible cockle_692,BI,2010,457.6
1,Common edible cockle_691,BI,2010,47.4
1,Common edible cockle_693,BI,2010,0.5
1,Common edible cockle_692,BI,2011,606.84
1,Common edible cockle_691,BI,2011,68.19
1,Common edible cockle_693,BI,2011,0
1,Common edible cockle_692,BI,2012,318.4
1,Common edible cockle_691,BI,2012,43
1,Common edible cockle_693,BI,2012,0.5
1,Common edible cockle_692,BI,2013,199.86
1,Common edible cockle_691,BI,2013,25.33
1,Common edible cockle_693,BI,2013,1.31
1,Common edible cockle_692,BI,2014,188.96
1,Common edible cockle_691,BI,2014,11.66
1,Common edible cockle_693,BI,2014,5.08
1,Common edible cockle_692,BI,2015,371.73
1,Common edible cockle_691,BI,2015,44.99
1,Common edible cockle_693,BI,2015,8.99
1,Common edible cockle_692,BI,2016,1001.23
1,Common edible cockle_691,BI,2016,41.35
1,Common edible cockle_693,BI,2016,19.26
1,Common prawn_694,SH,2004,61
1,Common prawn_694,SH,2005,98
1,Common prawn_694,SH,2006,132
1,Common prawn_694,SH,2007,82
1,Common prawn_694,SH,2008,0
1,Common prawn_694,SH,2009,0.1
1,Common prawn_694,SH,2010,0.1
1,Common prawn_694,SH,2011,0.51
1,Common prawn_694,SH,2012,0.3
1,Common prawn_694,SH,2013,0.17
1,Common prawn_694,SH,2014,0.27
1,Common prawn_694,SH,2015,0.15
1,Common prawn_694,SH,2016,0
1,Common sole_695,F,1985,7
1,Common sole_695,F,1986,10
1,Common sole_695,F,1987,6
1,Common sole_695,F,1988,6
1,Common sole_695,F,1989,8
1,Common sole_695,F,1990,7
1,Common sole_695,F,1991,9
1,Common sole_695,F,1992,13
1,Common sole_695,F,1993,12
1,Common sole_695,F,1994,12
1,Common sole_695,F,1995,25
1,Common sole_695,F,1996,23
1,Common sole_695,F,1997,18
1,Common sole_695,F,1998,12
1,Common sole_695,F,1999,14
1,Common sole_695,F,2000,13
1,Common sole_695,F,2001,43
1,Common sole_695,F,2002,4
1,Common sole_695,F,2003,20
1,Common sole_695,F,2004,70
1,Common sole_695,F,2005,0
1,Common sole_695,F,2006,0
1,Common sole_695,F,2007,11
1,Common sole_695,F,2008,0
1,Common sole_696,F,2009,1.53
1,Common sole_695,F,2009,0
1,Common sole_696,F,2010,96.7
1,Common sole_695,F,2010,0
1,Common sole_696,F,2011,64.95
1,Common sole_695,F,2011,0
1,Common sole_696,F,2012,0
1,Common sole_695,F,2012,0
1,Common sole_696,F,2013,0
1,Common sole_695,F,2013,0
1,Common sole_696,F,2014,0
1,Common sole_695,F,2014,0
1,Common sole_696,F,2015,9.49
1,Common sole_695,F,2015,0
1,Common sole_696,F,2016,0
1,Common sole_695,F,2016,0
1,Cupped oysters nei_697,BI,1984,30
1,Cupped oysters nei_697,BI,1985,29
1,Cupped oysters nei_697,BI,1986,34
1,Cupped oysters nei_697,BI,1987,31
1,Cupped oysters nei_697,BI,1988,29
1,Cupped oysters nei_697,BI,1989,34
1,Cupped oysters nei_697,BI,1990,27
1,Cupped oysters nei_697,BI,1991,27
1,Cupped oysters nei_697,BI,1992,32
1,Cupped oysters nei_697,BI,1993,25
1,Cupped oysters nei_697,BI,1994,24
1,Cupped oysters nei_697,BI,1995,33
1,Cupped oysters nei_697,BI,1996,40
1,Cupped oysters nei_697,BI,1997,37
1,Cupped oysters nei_697,BI,1998,38
1,Cupped oysters nei_697,BI,1999,41
1,Cupped oysters nei_697,BI,2000,36
1,Cupped oysters nei_697,BI,2001,33
1,Cupped oysters nei_698,BI,2002,2
1,Cupped oysters nei_697,BI,2002,1
1,Cupped oysters nei_698,BI,2003,9
1,Cupped oysters nei_697,BI,2003,11
1,Cupped oysters nei_698,BI,2004,7
1,Cupped oysters nei_697,BI,2004,24
1,Cupped oysters nei_698,BI,2005,31
1,Cupped oysters nei_697,BI,2005,0
1,Cupped oysters nei_698,BI,2006,12
1,Cupped oysters nei_697,BI,2006,0
1,Cupped oysters nei_698,BI,2007,21
1,Cupped oysters nei_697,BI,2007,3
1,Cupped oysters nei_698,BI,2008,0
1,Cupped oysters nei_697,BI,2008,0
1,Cupped oysters nei_698,BI,2009,0
1,Cupped oysters nei_697,BI,2009,0
1,Cupped oysters nei_698,BI,2010,0
1,Cupped oysters nei_697,BI,2010,0
1,Cupped oysters nei_698,BI,2011,0
1,Cupped oysters nei_697,BI,2011,0
1,Cupped oysters nei_698,BI,2012,0
1,Cupped oysters nei_697,BI,2012,0
1,Cupped oysters nei_698,BI,2013,0
1,Cupped oysters nei_697,BI,2013,0
1,Cupped oysters nei_698,BI,2014,0
1,Cupped oysters nei_697,BI,2014,0
1,Cupped oysters nei_698,BI,2015,0
1,Cupped oysters nei_697,BI,2015,0
1,Cupped oysters nei_698,BI,2016,0
1,Cupped oysters nei_697,BI,2016,0
1,European eel_699,F,1984,15
1,European eel_699,F,1985,20
1,European eel_699,F,1986,26
1,European eel_699,F,1987,29
1,European eel_699,F,1988,31
1,European eel_699,F,1989,61
1,European eel_699,F,1990,125
1,European eel_699,F,1991,98
1,European eel_699,F,1992,105
1,European eel_699,F,1993,175
1,European eel_699,F,1994,134
1,European eel_699,F,1995,153
1,European eel_699,F,1996,189
1,European eel_699,F,1997,255
1,European eel_699,F,1998,217
1,European eel_699,F,1999,238
1,European eel_699,F,2000,302
1,European eel_699,F,2001,259
1,European eel_700,F,2002,21
1,European eel_699,F,2002,13
1,European eel_700,F,2003,23
1,European eel_699,F,2003,10
1,European eel_700,F,2004,28
1,European eel_699,F,2004,16
1,European eel_700,F,2005,39
1,European eel_699,F,2005,3
1,European eel_700,F,2006,19
1,European eel_699,F,2006,2
1,European eel_700,F,2007,16
1,European eel_699,F,2007,2
1,European eel_700,F,2008,14
1,European eel_699,F,2008,0
1,European eel_700,F,2009,11.8
1,European eel_699,F,2009,1.57
1,European eel_700,F,2010,8.5
1,European eel_699,F,2010,2.1
1,European eel_700,F,2011,6.15
1,European eel_699,F,2011,0.96
1,European eel_700,F,2012,0
1,European eel_699,F,2012,0.9
1,European eel_700,F,2013,0
1,European eel_699,F,2013,0
1,European eel_700,F,2014,11.2
1,European eel_699,F,2014,0
1,European eel_700,F,2015,0
1,European eel_699,F,2015,0
1,European eel_700,F,2016,0
1,European eel_699,F,2016,0
1,European flat oyster_701,BI,1970,2200
1,European flat oyster_701,BI,1971,2e3
1,European flat oyster_701,BI,1972,2300
1,European flat oyster_701,BI,1973,2300
1,European flat oyster_701,BI,1974,2350
1,European flat oyster_701,BI,1975,2289
1,European flat oyster_701,BI,1976,2400
1,European flat oyster_701,BI,1977,2450
1,European flat oyster_701,BI,1978,2500
1,European flat oyster_701,BI,1979,2550
1,European flat oyster_701,BI,1980,2600
1,European flat oyster_701,BI,1981,2600
1,European flat oyster_701,BI,1982,2650
1,European flat oyster_701,BI,1983,2700
1,European flat oyster_701,BI,1984,2100
1,European flat oyster_701,BI,1985,2285
1,European flat oyster_701,BI,1986,2220
1,European flat oyster_701,BI,1987,2210
1,European flat oyster_701,BI,1988,2290
1,European flat oyster_701,BI,1989,2300
1,European flat oyster_701,BI,1990,2e3
1,European flat oyster_701,BI,1991,1570
1,European flat oyster_701,BI,1992,1860
1,European flat oyster_701,BI,1993,1900
1,European flat oyster_701,BI,1994,1585
1,European flat oyster_701,BI,1995,2170
1,European flat oyster_701,BI,1996,2600
1,European flat oyster_701,BI,1997,2370
1,European flat oyster_701,BI,1998,2545
1,European flat oyster_701,BI,1999,3348
1,European flat oyster_701,BI,2000,3383
1,European flat oyster_701,BI,2001,3866
1,European flat oyster_702,BI,2002,430
1,European flat oyster_701,BI,2002,4145
1,European flat oyster_702,BI,2003,115
1,European flat oyster_701,BI,2003,3116
1,European flat oyster_702,BI,2004,0
1,European flat oyster_701,BI,2004,2731
1,European flat oyster_702,BI,2005,0.1
1,European flat oyster_701,BI,2005,2980
1,European flat oyster_702,BI,2006,2
1,European flat oyster_701,BI,2006,3216
1,European flat oyster_702,BI,2007,0.1
1,European flat oyster_701,BI,2007,3215
1,European flat oyster_702,BI,2008,0
1,European flat oyster_701,BI,2008,1250
1,European flat oyster_703,BI,2008,31
1,European flat oyster_702,BI,2009,0
1,European flat oyster_701,BI,2009,987.58
1,European flat oyster_703,BI,2009,14.75
1,European flat oyster_702,BI,2010,0
1,European flat oyster_701,BI,2010,928.6
1,European flat oyster_703,BI,2010,6.5
1,European flat oyster_702,BI,2011,0.95
1,European flat oyster_701,BI,2011,726.3
1,European flat oyster_703,BI,2011,4.6
1,European flat oyster_702,BI,2012,21.3
1,European flat oyster_701,BI,2012,670.6
1,European flat oyster_703,BI,2012,2
1,European flat oyster_702,BI,2013,14
1,European flat oyster_701,BI,2013,454.66
1,European flat oyster_703,BI,2013,5
1,European flat oyster_702,BI,2014,7.23
1,European flat oyster_701,BI,2014,408.15
1,European flat oyster_703,BI,2014,11.29
1,European flat oyster_702,BI,2015,0
1,European flat oyster_701,BI,2015,428.19
1,European flat oyster_703,BI,2015,10
1,European flat oyster_702,BI,2016,0
1,European flat oyster_701,BI,2016,437.51
1,European flat oyster_703,BI,2016,0.72
1,European seabass_704,F,1985,29
1,European seabass_704,F,1986,31
1,European seabass_704,F,1987,38
1,European seabass_704,F,1988,29
1,European seabass_704,F,1989,24
1,European seabass_704,F,1990,31
1,European seabass_704,F,1991,92
1,European seabass_704,F,1992,143
1,European seabass_704,F,1993,370
1,European seabass_704,F,1994,351
1,European seabass_704,F,1995,461
1,European seabass_704,F,1996,693
1,European seabass_704,F,1997,511
1,European seabass_704,F,1998,936
1,European seabass_704,F,1999,1227
1,European seabass_704,F,2000,1837
1,European seabass_704,F,2001,2307
1,European seabass_705,F,2002,493
1,European seabass_704,F,2002,2846
1,European seabass_705,F,2003,738
1,European seabass_704,F,2003,3102
1,European seabass_705,F,2004,832
1,European seabass_704,F,2004,2970
1,European seabass_705,F,2005,637
1,European seabass_704,F,2005,5076
1,European seabass_705,F,2006,1073
1,European seabass_704,F,2006,6690
1,European seabass_705,F,2007,1505
1,European seabass_704,F,2007,7647
1,European seabass_706,F,2008,2911
1,European seabass_705,F,2008,1305
1,European seabass_707,F,2008,215
1,European seabass_704,F,2008,5309
1,European seabass_706,F,2009,4769.9
1,European seabass_705,F,2009,858.11
1,European seabass_707,F,2009,268.83
1,European seabass_704,F,2009,6757.9
1,European seabass_706,F,2010,3115.5
1,European seabass_705,F,2010,1183.6
1,European seabass_707,F,2010,151.4
1,European seabass_704,F,2010,7040
1,European seabass_706,F,2011,4331.84
1,European seabass_705,F,2011,1029.67
1,European seabass_707,F,2011,0
1,European seabass_704,F,2011,12186.14
1,European seabass_706,F,2012,3185.5
1,European seabass_705,F,2012,1042.1
1,European seabass_707,F,2012,323.1
1,European seabass_704,F,2012,9904.4
1,European seabass_706,F,2013,3898.27
1,European seabass_705,F,2013,637
1,European seabass_707,F,2013,1135.6
1,European seabass_704,F,2013,9274.6
1,European seabass_706,F,2014,4776.23
1,European seabass_705,F,2014,615.76
1,European seabass_707,F,2014,697.36
1,European seabass_704,F,2014,10632.95
1,European seabass_706,F,2015,5300
1,European seabass_705,F,2015,632.37
1,European seabass_707,F,2015,780
1,European seabass_704,F,2015,11888
1,European seabass_706,F,2016,5262.84
1,European seabass_705,F,2016,1455.92
1,European seabass_707,F,2016,1388.17
1,European seabass_704,F,2016,14849.26
1,Gastropods nei_708,BI,2009,2.5
1,Gastropods nei_708,BI,2010,2.8
1,Gastropods nei_708,BI,2011,2.92
1,Gastropods nei_708,BI,2012,0.6
1,Gastropods nei_708,BI,2013,0
1,Gastropods nei_708,BI,2014,0.99
1,Gastropods nei_708,BI,2015,0
1,Gastropods nei_708,BI,2016,0
1,Gilthead seabream_709,F,1985,127
1,Gilthead seabream_709,F,1986,124
1,Gilthead seabream_709,F,1987,109
1,Gilthead seabream_709,F,1988,160
1,Gilthead seabream_709,F,1989,348
1,Gilthead seabream_709,F,1990,565
1,Gilthead seabream_709,F,1991,1073
1,Gilthead seabream_709,F,1992,1675
1,Gilthead seabream_709,F,1993,2014
1,Gilthead seabream_709,F,1994,2094
1,Gilthead seabream_709,F,1995,2706
1,Gilthead seabream_709,F,1996,3818
1,Gilthead seabream_709,F,1997,3969
1,Gilthead seabream_709,F,1998,4933
1,Gilthead seabream_709,F,1999,6117
1,Gilthead seabream_709,F,2000,8242
1,Gilthead seabream_709,F,2001,9382
1,Gilthead seabream_710,F,2002,1600
1,Gilthead seabream_709,F,2002,9735
1,Gilthead seabream_710,F,2003,1509
1,Gilthead seabream_709,F,2003,12317
1,Gilthead seabream_710,F,2004,1562
1,Gilthead seabream_709,F,2004,14009
1,Gilthead seabream_710,F,2005,2525
1,Gilthead seabream_709,F,2005,12908
1,Gilthead seabream_710,F,2006,2048
1,Gilthead seabream_709,F,2006,14526
1,Gilthead seabream_710,F,2007,2368
1,Gilthead seabream_709,F,2007,17987
1,Gilthead seabream_711,F,2008,3913
1,Gilthead seabream_710,F,2008,1835
1,Gilthead seabream_709,F,2008,16538
1,Gilthead seabream_711,F,2009,3829.2
1,Gilthead seabream_712,F,2009,940.64
1,Gilthead seabream_710,F,2009,1156.9
1,Gilthead seabream_709,F,2009,17292
1,Gilthead seabream_711,F,2010,2361.1
1,Gilthead seabream_712,F,2010,925.9
1,Gilthead seabream_710,F,2010,810.2
1,Gilthead seabream_709,F,2010,16261
1,Gilthead seabream_711,F,2011,2713.49
1,Gilthead seabream_712,F,2011,689.56
1,Gilthead seabream_710,F,2011,0
1,Gilthead seabream_709,F,2011,11714.96
1,Gilthead seabream_711,F,2012,1758.4
1,Gilthead seabream_712,F,2012,608.9
1,Gilthead seabream_710,F,2012,334.2
1,Gilthead seabream_709,F,2012,13905.5
1,Gilthead seabream_711,F,2013,2131.3
1,Gilthead seabream_712,F,2013,478
1,Gilthead seabream_710,F,2013,409.31
1,Gilthead seabream_709,F,2013,15878.6
1,Gilthead seabream_711,F,2014,2622.78
1,Gilthead seabream_712,F,2014,551.03
1,Gilthead seabream_710,F,2014,0
1,Gilthead seabream_709,F,2014,13741.63
1,Gilthead seabream_711,F,2015,2470
1,Gilthead seabream_712,F,2015,577.66
1,Gilthead seabream_710,F,2015,0
1,Gilthead seabream_709,F,2015,12957.6
1,Gilthead seabream_711,F,2016,1701.97
1,Gilthead seabream_712,F,2016,568.64
1,Gilthead seabream_710,F,2016,0
1,Gilthead seabream_709,F,2016,10126.29
1,Great Atlantic scallop_713,BI,1985,150
1,Great Atlantic scallop_713,BI,1986,150
1,Great Atlantic scallop_713,BI,1987,150
1,Great Atlantic scallop_713,BI,1988,150
1,Great Atlantic scallop_713,BI,1989,150
1,Great Atlantic scallop_713,BI,1990,120
1,Great Atlantic scallop_713,BI,1991,120
1,Great Atlantic scallop_713,BI,1992,120
1,Great Atlantic scallop_713,BI,1993,110
1,Great Atlantic scallop_713,BI,1994,92
1,Great Atlantic scallop_713,BI,1995,78
1,Great Atlantic scallop_713,BI,1996,207
1,Great Atlantic scallop_713,BI,1997,206
1,Great Atlantic scallop_713,BI,1998,149
1,Great Atlantic scallop_713,BI,1999,156
1,Great Atlantic scallop_713,BI,2000,9
1,Great Atlantic scallop_713,BI,2001,110
1,Great Atlantic scallop_713,BI,2002,0
1,Great Atlantic scallop_713,BI,2003,0
1,Great Atlantic scallop_713,BI,2004,0
1,Great Atlantic scallop_713,BI,2005,0
1,Great Atlantic scallop_713,BI,2006,0
1,Great Atlantic scallop_713,BI,2007,0
1,Great Atlantic scallop_713,BI,2008,0
1,Great Atlantic scallop_713,BI,2009,0
1,Great Atlantic scallop_713,BI,2010,0
1,Great Atlantic scallop_713,BI,2011,0
1,Great Atlantic scallop_713,BI,2012,0
1,Great Atlantic scallop_713,BI,2013,0
1,Great Atlantic scallop_713,BI,2014,0
1,Great Atlantic scallop_713,BI,2015,0
1,Great Atlantic scallop_713,BI,2016,0
1,Greater amberjack_714,F,1985,13
1,Greater amberjack_714,F,1986,9
1,Greater amberjack_714,F,1987,20
1,Greater amberjack_714,F,1988,13
1,Greater amberjack_714,F,1989,17
1,Greater amberjack_714,F,1990,21
1,Greater amberjack_714,F,1991,31
1,Greater amberjack_714,F,1992,22
1,Greater amberjack_714,F,1993,3
1,Greater amberjack_714,F,1994,6
1,Greater amberjack_714,F,1995,1
1,Greater amberjack_714,F,1996,1
1,Greater amberjack_714,F,1997,1
1,Greater amberjack_714,F,1998,0.1
1,Greater amberjack_714,F,1999,0
1,Greater amberjack_714,F,2000,0
1,Greater amberjack_714,F,2001,0
1,Greater amberjack_714,F,2002,0
1,Greater amberjack_714,F,2003,0
1,Greater amberjack_714,F,2004,0
1,Greater amberjack_714,F,2005,0
1,Greater amberjack_714,F,2006,0
1,Greater amberjack_714,F,2007,1
1,Greater amberjack_714,F,2008,0.1
1,Greater amberjack_714,F,2009,0.71
1,Greater amberjack_714,F,2010,2.1
1,Greater amberjack_714,F,2011,2.21
1,Greater amberjack_714,F,2012,0
1,Greater amberjack_714,F,2013,0
1,Greater amberjack_714,F,2014,0
1,Greater amberjack_714,F,2015,0
1,Greater amberjack_714,F,2016,0
1,Green crab_715,CRUST,2012,0.73
1,Green crab_715,CRUST,2013,0.7
1,Green crab_715,CRUST,2014,0.65
1,Green crab_715,CRUST,2015,3.22
1,Green crab_715,CRUST,2016,0.05
1,Grooved carpet shell_716,BI,1984,295
1,Grooved carpet shell_716,BI,1985,706
1,Grooved carpet shell_716,BI,1986,693
1,Grooved carpet shell_716,BI,1987,425
1,Grooved carpet shell_716,BI,1988,3541
1,Grooved carpet shell_716,BI,1989,3885
1,Grooved carpet shell_716,BI,1990,4157
1,Grooved carpet shell_716,BI,1991,3922
1,Grooved carpet shell_716,BI,1992,3531
1,Grooved carpet shell_716,BI,1993,3581
1,Grooved carpet shell_716,BI,1994,4614
1,Grooved carpet shell_716,BI,1995,5199
1,Grooved carpet shell_716,BI,1996,751
1,Grooved carpet shell_716,BI,1997,1210
1,Grooved carpet shell_716,BI,1998,1096
1,Grooved carpet shell_716,BI,1999,1052
1,Grooved carpet shell_716,BI,2000,891
1,Grooved carpet shell_716,BI,2001,799
1,Grooved carpet shell_717,BI,2002,214
1,Grooved carpet shell_716,BI,2002,36
1,Grooved carpet shell_717,BI,2003,34
1,Grooved carpet shell_716,BI,2003,221
1,Grooved carpet shell_717,BI,2004,41
1,Grooved carpet shell_716,BI,2004,125
1,Grooved carpet shell_717,BI,2005,82
1,Grooved carpet shell_716,BI,2005,19
1,Grooved carpet shell_717,BI,2006,102
1,Grooved carpet shell_716,BI,2006,57
1,Grooved carpet shell_717,BI,2007,107
1,Grooved carpet shell_716,BI,2007,68
1,Grooved carpet shell_717,BI,2008,125
1,Grooved carpet shell_716,BI,2008,0
1,Grooved carpet shell_718,BI,2008,4
1,Grooved carpet shell_717,BI,2009,85.23
1,Grooved carpet shell_716,BI,2009,35.45
1,Grooved carpet shell_718,BI,2009,6.6
1,Grooved carpet shell_717,BI,2010,117.6
1,Grooved carpet shell_716,BI,2010,94.3
1,Grooved carpet shell_718,BI,2010,3.1
1,Grooved carpet shell_717,BI,2011,131.61
1,Grooved carpet shell_716,BI,2011,35.54
1,Grooved carpet shell_718,BI,2011,5.04
1,Grooved carpet shell_717,BI,2012,127.4
1,Grooved carpet shell_716,BI,2012,53.8
1,Grooved carpet shell_718,BI,2012,2.5
1,Grooved carpet shell_717,BI,2013,155.78
1,Grooved carpet shell_716,BI,2013,10.44
1,Grooved carpet shell_718,BI,2013,7.9
1,Grooved carpet shell_717,BI,2014,142.58
1,Grooved carpet shell_716,BI,2014,5.13
1,Grooved carpet shell_718,BI,2014,19.74
1,Grooved carpet shell_717,BI,2015,66.03
1,Grooved carpet shell_716,BI,2015,5.25
1,Grooved carpet shell_718,BI,2015,13.99
1,Grooved carpet shell_717,BI,2016,50.75
1,Grooved carpet shell_716,BI,2016,7.81
1,Grooved carpet shell_718,BI,2016,18.69
1,Groundfishes nei_719,F,1988,9
1,Groundfishes nei_719,F,1989,90
1,Groundfishes nei_719,F,1990,0
1,Groundfishes nei_719,F,1991,0
1,Groundfishes nei_719,F,1992,0
1,Groundfishes nei_719,F,1993,0
1,Groundfishes nei_719,F,1994,0
1,Groundfishes nei_719,F,1995,0
1,Groundfishes nei_719,F,1996,17
1,Groundfishes nei_719,F,1997,25
