rgn_id,year,popsum
1,2000,23123522.6150809
1,2001,23497684.7171382
1,2002,23871846.8191955
1,2003,24246008.9212528
1,2004,24620171.02331
1,2005,24994333.1253673
1,2006,25331254.3427593
1,2007,25668175.5601513
1,2008,26005096.7775434
1,2009,26342017.9949354
1,2010,26678939.2123274
1,2011,26648865.9233125
1,2012,26618792.6342975
1,2013,26588719.3452826
1,2014,26558646.0562677
1,2015,26528572.7672528
1,2016,26562288.139617
1,2017,26596003.5119813
1,2018,26629718.8843455
1,2019,26663434.2567098
1,2020,26697149.6290741
2,2000,23123522.6150809
2,2001,23497684.7171382
2,2002,23871846.8191955
2,2003,24246008.9212528
2,2004,24620171.02331
2,2005,24994333.1253673
2,2006,25331254.3427593
2,2007,25668175.5601513
2,2008,26005096.7775434
2,2009,26342017.9949354
2,2010,26678939.2123274
2,2011,26648865.9233125
2,2012,26618792.6342975
2,2013,26588719.3452826
2,2014,26558646.0562677
2,2015,26528572.7672528
2,2016,26562288.139617
2,2017,26596003.5119813
2,2018,26629718.8843455
2,2019,26663434.2567098
2,2020,26697149.6290741
3,2000,23123522.6150809
3,2001,23497684.7171382
3,2002,23871846.8191955
3,2003,24246008.9212528
3,2004,24620171.02331
3,2005,24994333.1253673
3,2006,25331254.3427593
3,2007,25668175.5601513
3,2008,26005096.7775434
3,2009,26342017.9949354
3,2010,26678939.2123274
3,2011,26648865.9233125
3,2012,26618792.6342975
3,2013,26588719.3452826
3,2014,26558646.0562677
3,2015,26528572.7672528
3,2016,26562288.139617
3,2017,26596003.5119813
3,2018,26629718.8843455
3,2019,26663434.2567098
3,2020,26697149.6290741
4,2000,23123522.6150809
4,2001,23497684.7171382
4,2002,23871846.8191955
4,2003,24246008.9212528
4,2004,24620171.02331
4,2005,24994333.1253673
4,2006,25331254.3427593
4,2007,25668175.5601513
4,2008,26005096.7775434
4,2009,26342017.9949354
4,2010,26678939.2123274
4,2011,26648865.9233125
4,2012,26618792.6342975
4,2013,26588719.3452826
4,2014,26558646.0562677
4,2015,26528572.7672528
4,2016,26562288.139617
4,2017,26596003.5119813
4,2018,26629718.8843455
4,2019,26663434.2567098
4,2020,26697149.6290741
5,2000,23123522.6150809
5,2001,23497684.7171382
5,2002,23871846.8191955
5,2003,24246008.9212528
5,2004,24620171.02331
5,2005,24994333.1253673
5,2006,25331254.3427593
5,2007,25668175.5601513
5,2008,26005096.7775434
5,2009,26342017.9949354
5,2010,26678939.2123274
5,2011,26648865.9233125
5,2012,26618792.6342975
5,2013,26588719.3452826
5,2014,26558646.0562677
5,2015,26528572.7672528
5,2016,26562288.139617
5,2017,26596003.5119813
5,2018,26629718.8843455
5,2019,26663434.2567098
5,2020,26697149.6290741
6,2000,23123522.6150809
6,2001,23497684.7171382
6,2002,23871846.8191955
6,2003,24246008.9212528
6,2004,24620171.02331
6,2005,24994333.1253673
6,2006,25331254.3427593
6,2007,25668175.5601513
6,2008,26005096.7775434
6,2009,26342017.9949354
6,2010,26678939.2123274
6,2011,26648865.9233125
6,2012,26618792.6342975
6,2013,26588719.3452826
6,2014,26558646.0562677
6,2015,26528572.7672528
6,2016,26562288.139617
6,2017,26596003.5119813
6,2018,26629718.8843455
6,2019,26663434.2567098
6,2020,26697149.6290741
7,2000,23123522.6150809
7,2001,23497684.7171382
7,2002,23871846.8191955
7,2003,24246008.9212528
7,2004,24620171.02331
7,2005,24994333.1253673
7,2006,25331254.3427593
7,2007,25668175.5601513
7,2008,26005096.7775434
7,2009,26342017.9949354
7,2010,26678939.2123274
7,2011,26648865.9233125
7,2012,26618792.6342975
7,2013,26588719.3452826
7,2014,26558646.0562677
7,2015,26528572.7672528
7,2016,26562288.139617
7,2017,26596003.5119813
7,2018,26629718.8843455
7,2019,26663434.2567098
7,2020,26697149.6290741
