"rgn_id","habitat","extent_rank","layer"
1,"seagrass",509.105,"element_wts_cp_km2_x_protection"
2,"seagrass",509.105,"element_wts_cp_km2_x_protection"
3,"seagrass",509.105,"element_wts_cp_km2_x_protection"
4,"seagrass",509.105,"element_wts_cp_km2_x_protection"
5,"seagrass",509.105,"element_wts_cp_km2_x_protection"
6,"seagrass",509.105,"element_wts_cp_km2_x_protection"
7,"seagrass",509.105,"element_wts_cp_km2_x_protection"
